"totalTime","numInputGranules","totalGranuleSize","harmonyGdalAdapter","harmonyServiceExample","harmonyNetcdfToZarr","swotReproject","varSubsetter","sdsMaskfill","trajectorySubsetter","podaacConcise","podaacL2Subsetter","giovanniAdapter"
19.591,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
110.877,50,25.485445022583,0,1,0,0,0,0,0,0,0,0
12.229,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
10.715,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
11.888,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
9.763,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
19.816,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
17.546,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
16.086,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
8.22,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
13.046,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
13.06,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
25.641,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
7.262,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
13.852,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
23.603,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
12.935,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
9.222,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
11.59,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
12.137,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
31.539,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
8.844,1,2.24,0,0,0,0,1,0,0,0,0,0
19.622,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
9.416,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
15.841,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
29.703,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
12.885,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
11.978,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
8.455,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
10.418,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
12.545,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
5.97,1,2.24,0,0,0,0,1,0,0,0,0,0
11.822,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
8.429,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
17.844,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
14.605,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
7.646,1,2.24,0,0,0,0,1,0,0,0,0,0
41.279,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
26.546,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
11.754,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
8.835,1,2.24,0,0,0,0,1,0,0,0,0,0
12.079,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
11.813,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
44.861,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
8.375,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
13.239,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
46.789,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
7.708,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
17.241,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
6.045,1,2.24,0,0,0,0,1,0,0,0,0,0
39.581,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
19.314,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
26.349,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
16.97,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
4.843,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
43.466,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
8.206,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
18.362,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
8.043,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
11.469,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
23.612,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
11.554,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
16.608,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
17.273,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
21.397,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
6.507,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
12.469,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
11.9,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
12.999,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
8.76,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
9.148,1,2.24,0,0,0,0,1,0,0,0,0,0
6.633,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
17.088,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
10.104,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
13.053,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
31.889,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
12.253,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
13.809,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
8.582,1,2.24,0,0,0,0,1,0,0,0,0,0
10.897,1,2.24,0,0,0,0,1,0,0,0,0,0
11.227,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
6.838,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
8.877,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
20.22,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
16.698,1,2.24,0,0,0,0,1,0,0,0,0,0
6.829,1,2.24,0,0,0,0,1,0,0,0,0,0
22.929,1,2.24,0,0,0,0,1,0,0,0,0,0
16.729,1,2.24,0,0,0,0,1,0,0,0,0,0
17.448,1,2.24,0,0,0,0,1,0,0,0,0,0
15.304,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
6.339,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
26.645,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
11.055,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
15.382,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
22.95,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
16.51,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
9.82,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
9.297,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
8.163,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
18.592,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
9.348,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
12.562,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
13.656,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
14.619,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
23.947,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
10.076,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
9.535,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
9.025,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
8.009,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
8.769,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
32.674,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
10.373,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
36.727,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
5.213,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
7.82,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
31.913,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
8.865,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
6.598,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
7.095,1,2.24,0,0,0,0,1,0,0,0,0,0
8.096,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
46.268,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
11.675,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
39.21,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
30.239,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
7.678,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
22.314,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
13.949,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
8.266,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
17.825,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
7.734,1,2.24,0,0,0,0,1,0,0,0,0,0
8.626,1,2.24,0,0,0,0,1,0,0,0,0,0
14.432,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
25.037,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
5.805,1,2.24,0,0,0,0,1,0,0,0,0,0
8.651,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
12.695,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
24.4,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
10.702,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
24.413,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
8.171,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
6.066,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
12.518,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
9.342,1,2.24,0,0,0,0,1,0,0,0,0,0
8.872,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
24.128,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
12.113,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
8.011,1,2.24,0,0,0,0,1,0,0,0,0,0
7.823,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
19.326,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
5.984,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
25.84,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
15.731,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
7.968,1,2.24,0,0,0,0,1,0,0,0,0,0
29.986,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
11.926,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
9.716,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
26.335,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
8.494,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
13.057,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
16.7,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
6.407,1,2.24,0,0,0,0,1,0,0,0,0,0
8.896,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
12.549,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
7.143,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
24.69,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
7.486,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
23.911,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
22.025,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
24.344,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
12.3,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
10.51,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
16.223,1,2.24,0,0,0,0,1,0,0,0,0,0
12.442,1,2.24,0,0,0,0,1,0,0,0,0,0
9.916,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
14.904,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
13.716,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
10.022,1,2.24,0,0,0,0,1,0,0,0,0,0
10.495,1,2.24,0,0,0,0,1,0,0,0,0,0
8.31,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
9.693,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
28.215,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
5.492,1,2.24,0,0,0,0,1,0,0,0,0,0
12.854,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
14.077,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
11.794,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
34.447,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
13.564,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
10.583,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
4.909,1,2.24,0,0,0,0,1,0,0,0,0,0
4.097,1,2.24,0,0,0,0,1,0,0,0,0,0
30.262,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
12.527,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
6.346,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
16.79,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
4.282,1,2.24,0,0,0,0,1,0,0,0,0,0
27.812,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
8.441,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
4.885,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
16.562,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
8.607,1,2.24,0,0,0,0,1,0,0,0,0,0
17.467,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
4.888,1,2.24,0,0,0,0,1,0,0,0,0,0
30.249,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
9.143,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
11.453,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
6.835,1,2.24,0,0,0,0,1,0,0,0,0,0
4.418,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
8.806,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
6.245,1,2.24,0,0,0,0,1,0,0,0,0,0
106.942,50,1065.02231025696,0,0,0,0,0,0,0,0,1,0
16.472,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
11.427,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
10.669,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
11.36,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
13.294,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
13.001,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
14.078,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
12.79,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
9.053,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
10.228,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
9.022,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
25.364,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
8.477,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
9.257,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
12.497,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
9.8,1,2.24,0,0,0,0,1,0,0,0,0,0
14.765,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
6.129,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
11.494,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
9.271,1,2.24,0,0,0,0,1,0,0,0,0,0
4.653,1,2.24,0,0,0,0,1,0,0,0,0,0
10.241,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
17.728,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
14.779,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
8.374,1,2.24,0,0,0,0,1,0,0,0,0,0
16.727,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
21.379,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
8.609,1,2.24,0,0,0,0,1,0,0,0,0,0
16.864,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
10.183,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
26.005,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
11.024,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
38.188,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
45.284,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
10.136,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
48.155,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
34.681,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
49.558,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
9.046,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
20.814,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
8.48,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
55.212,48,47.9316864013672,0,0,1,0,0,0,0,0,0,0
16.84,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
9.592,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
10.985,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
11.609,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
17.83,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
13.726,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
9.76,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
10.603,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
25.906,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
22.589,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
11.996,1,2.24,0,0,0,0,1,0,0,0,0,0
39.575,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
17.914,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
9.19,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
20.505,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
15.985,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
10.532,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
14.338,1,2.24,0,0,0,0,1,0,0,0,0,0
23.221,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
12.089,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
9.17,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
10.457,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
47.011,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
9.128,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
10.505,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
8.851,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
14.274,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
6.557,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
35.185,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
12.715,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
30.329,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
12.518,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
10.057,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
30.249,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
7.142,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
8.268,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
9.333,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
8.928,1,2.24,0,0,0,0,1,0,0,0,0,0
6.83,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
9.618,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
6.233,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
12.558,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
37.344,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
25.439,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
30.812,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
10.256,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
23.187,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
7.643,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
12.447,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
26.042,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
4.319,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
10.635,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
13.338,1,2.24,0,0,0,0,1,0,0,0,0,0
11.57,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
9.236,1,2.24,0,0,0,0,1,0,0,0,0,0
30.238,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
8.118,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
35.405,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
7.071,1,2.24,0,0,0,0,1,0,0,0,0,0
22.814,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
24.89,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
13.766,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
7.963,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
7.844,1,2.24,0,0,0,0,1,0,0,0,0,0
30.562,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
14.41,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
9.344,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
13.405,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
23.152,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
4.839,1,2.24,0,0,0,0,1,0,0,0,0,0
6.203,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
10.831,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
22.997,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
6.72,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
37.285,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
14.424,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
9.274,1,2.24,0,0,0,0,1,0,0,0,0,0
7.644,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
8.283,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
8.673,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
10.482,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
10.822,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
18.074,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
8.227,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
4.896,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
21.368,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
21.762,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
7.32,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
6.435,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
6.286,1,2.24,0,0,0,0,1,0,0,0,0,0
13.677,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
19.757,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
36.115,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
30.541,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
12.374,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
7.227,1,2.24,0,0,0,0,1,0,0,0,0,0
30.805,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
7.657,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
7.714,1,2.24,0,0,0,0,1,0,0,0,0,0
11.574,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
31.983,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
7.593,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
7.308,1,2.24,0,0,0,0,1,0,0,0,0,0
6.715,1,2.24,0,0,0,0,1,0,0,0,0,0
10.027,1,2.24,0,0,0,0,1,0,0,0,0,0
9.765,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
11.925,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
7.877,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
29.306,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
8.626,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
7.518,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
10.34,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
7.55,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
32.703,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
13.385,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
10.227,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
42.12,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
8.462,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
31.009,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
7.285,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
32.366,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
7.184,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
15.199,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
19.081,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
40.147,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
36.771,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
31.615,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
22.276,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
9.285,1,2.24,0,0,0,0,1,0,0,0,0,0
36.863,50,1065.02231025696,0,0,0,0,0,0,0,0,1,0
10.392,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
9.206,1,2.24,0,0,0,0,1,0,0,0,0,0
8.903,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
8.441,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
13.181,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
26.96,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
12.408,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
9.756,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
23.596,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
7.577,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
9.101,1,2.24,0,0,0,0,1,0,0,0,0,0
12.918,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
6.144,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
10.18,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
33.534,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
24.568,1,0.738396644592285,0,0,1,0,0,0,0,0,0,0
8.93,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
27.694,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
3.651,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
20.286,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
25.055,1,20.0407552719116,0,0,1,0,0,0,0,0,1,0
16.982,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
10.678,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
11.752,1,0.998874664306641,0,0,0,1,0,0,0,0,0,0
34.439,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
28.567,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
7.2,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
6.318,1,8.28893089294434,0,0,0,0,0,0,0,0,1,0
23.699,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
14.639,2,16.9348630905151,0,0,0,0,0,0,0,1,0,0
8.793,1,1.3701868057251,0,1,0,0,0,0,0,0,0,0
24.347,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
23.079,1,54.8008298874,0,0,0,0,1,0,0,0,0,0
19.619,1,2.24,0,0,0,0,1,0,0,0,0,0
